-51.3,-17.97266295
-51.2,-18.01006431
-51.1,-18.04746567
-51,-18.08486703
-50.9,-18.09640203
-50.8,-18.10793703
-50.7,-18.11947203
-50.6,-18.13100702
-50.5,-18.14254202
-50.4,-18.15407702
-50.3,-18.16561202
-50.2,-18.17714702
-50.1,-18.18868202
-50,-18.20021702
-49.9,-18.14236725
-49.8,-18.08451749
-49.7,-18.02666772
-49.6,-17.96881795
-49.5,-17.91096819
-49.4,-17.85311842
-49.3,-17.79526866
-49.2,-17.73741889
-49.1,-17.67956913
-49,-17.62171936
-48.9,-17.51643129
-48.8,-17.41114322
-48.7,-17.30585515
-48.6,-17.20056708
-48.5,-17.09527901
-48.4,-16.98999094
-48.3,-16.88470287
-48.2,-16.7794148
-48.1,-16.67412672
-48,-16.56883865
-47.9,-16.45175293
-47.8,-16.3346672
-47.7,-16.21758147
-47.6,-16.10049574
-47.5,-15.98341001
-47.4,-15.86632429
-47.3,-15.74923856
-47.2,-15.63215283
-47.1,-15.5150671
-47,-15.39798138
-46.9,-15.2636316
-46.8,-15.12928182
-46.7,-14.99493205
-46.6,-14.86058227
-46.5,-14.7262325
-46.4,-14.59188272
-46.3,-14.45753295
-46.2,-14.32318317
-46.1,-14.18883339
-46,-14.05448362
-45.9,-13.93972869
-45.8,-13.82497377
-45.7,-13.71021884
-45.6,-13.59546392
-45.5,-13.48070899
-45.4,-13.36595406
-45.3,-13.25119914
-45.2,-13.13644421
-45.1,-13.02168929
-45,-12.90693436
-44.9,-12.83177378
-44.8,-12.75661319
-44.7,-12.6814526
-44.6,-12.60629202
-44.5,-12.53113143
-44.4,-12.45597085
-44.3,-12.38081026
-44.2,-12.30564968
-44.1,-12.23048909
-44,-12.15532851
-43.9,-12.10094923
-43.8,-12.04656995
-43.7,-11.99219067
-43.6,-11.93781139
-43.5,-11.88343211
-43.4,-11.82905283
-43.3,-11.77467355
-43.2,-11.72029428
-43.1,-11.665915
-43,-11.61153572
-42.9,-11.58471227
-42.8,-11.55788882
-42.7,-11.53106537
-42.6,-11.50424192
-42.5,-11.47741847
-42.4,-11.45059502
-42.3,-11.42377158
-42.2,-11.39694813
-42.1,-11.37012468
-42,-11.34330123
-41.9,-11.3445829
-41.8,-11.34586456
-41.7,-11.34714623
-41.6,-11.34842789
-41.5,-11.34970956
-41.4,-11.35099123
-41.3,-11.35227289
-41.2,-11.35355456
-41.1,-11.35483623
-41,-11.35611789
-40.9,-11.36188539
-40.8,-11.36765289
-40.7,-11.37342039
-40.6,-11.37918789
-40.5,-11.38495539
-40.4,-11.39072289
-40.3,-11.39649039
-40.2,-11.40225789
-40.1,-11.40802539
-40,-11.41379289
-39.9,-11.40687189
-39.8,-11.39995089
-39.7,-11.39302989
-39.6,-11.38610889
-39.5,-11.37918789
-39.4,-11.37226689
-39.3,-11.36534589
-39.2,-11.35842489
-39.1,-11.35150389
-39,-11.3445829
-38.9,-11.2822939
-38.8,-11.22000491
-38.7,-11.15771592
-38.6,-11.09542693
-38.5,-11.03313794
-38.4,-10.97084894
-38.3,-10.90855995
-38.2,-10.84627096
-38.1,-10.78398197
-38,-10.72169298
-37.9,-10.61863027
-37.8,-10.51556757
-37.7,-10.41250486
-37.6,-10.30944216
-37.5,-10.20637945
-37.4,-10.10331675
-37.3,-10.00025405
-37.2,-9.897191342
-37.1,-9.794128638
-37,-9.691065933
-36.9,-9.569196166
-36.8,-9.447326399
-36.7,-9.325456632
-36.6,-9.203586866
-36.5,-9.081717099
-36.4,-8.959847332
-36.3,-8.837977565
-36.2,-8.716107798
-36.1,-8.594238031
-36,-8.472368264
-35.9,-8.348847654
-35.8,-8.225327045
-35.7,-8.101806436
-35.6,-7.978285827
-35.5,-7.854765218
-35.4,-7.731244609
-35.3,-7.607724
-35.2,-7.48420339
-35.1,-7.360682781
-35,-7.237162172
-34.9,-7.101145315
-34.8,-6.965128457
-34.7,-6.829111599
-34.6,-6.693094742
-34.5,-6.557077884
-34.4,-6.421061027
-34.3,-6.285044169
-34.2,-6.149027312
-34.1,-6.013010454
-34,-5.876993597
-33.9,-5.790481108
-33.8,-5.703968619
-33.7,-5.61745613
-33.6,-5.530943641
-33.5,-5.444431152
-33.4,-5.357918663
-33.3,-5.271406174
-33.2,-5.184893685
-33.1,-5.098381196
-33,-5.011868708
-32.9,-4.948426216
-32.8,-4.884983724
-32.7,-4.821541232
-32.6,-4.75809874
-32.5,-4.694656248
-32.4,-4.631213756
-32.3,-4.567771265
-32.2,-4.504328773
-32.1,-4.440886281
-32,-4.377443789
-31.9,-4.333925385
-31.8,-4.290406982
-31.7,-4.246888578
-31.6,-4.203370175
-31.5,-4.159851771
-31.4,-4.116333368
-31.3,-4.072814964
-31.2,-4.029296561
-31.1,-3.985778157
-31,-3.942259754
-30.9,-3.899265668
-30.8,-3.856271583
-30.7,-3.813277498
-30.6,-3.770283412
-30.5,-3.727289327
-30.4,-3.684295241
-30.3,-3.641301156
-30.2,-3.598307071
-30.1,-3.555312985
-30,-3.5123189
-29.9,-3.455467836
-29.8,-3.398616772
-29.7,-3.341765707
-29.6,-3.284914643
-29.5,-3.228063579
-29.4,-3.171212515
-29.3,-3.114361451
-29.2,-3.057510387
-29.1,-3.000659323
-29,-2.943808259
-28.9,-2.852626842
-28.8,-2.761445425
-28.7,-2.670264008
-28.6,-2.579082591
-28.5,-2.487901174
-28.4,-2.396719757
-28.3,-2.30553834
-28.2,-2.214356924
-28.1,-2.123175507
-28,-2.03199409
-27.9,-1.910876605
-27.8,-1.789759121
-27.7,-1.668641636
-27.6,-1.547524152
-27.5,-1.426406667
-27.4,-1.305289183
-27.3,-1.184171699
-27.2,-1.063054214
-27.1,-0.94193673
-27,-0.820819245
-26.9,-0.699283826
-26.8,-0.577748407
-26.7,-0.456212988
-26.6,-0.334677568
-26.5,-0.213142149
-26.4,-0.09160673
-26.3,0.029928689
-26.2,0.151464108
-26.1,0.272999528
-26,0.394534947
-25.9,0.526504323
-25.8,0.658473699
-25.7,0.790443074
-25.6,0.92241245
-25.5,1.054381826
-25.4,1.186351202
-25.3,1.318320578
-25.2,1.450289954
-25.1,1.58225933
-25,1.714228706
-24.9,1.837533862
-24.8,1.960839019
-24.7,2.084144175
-24.6,2.207449332
-24.5,2.330754489
-24.4,2.454059645
-24.3,2.577364802
-24.2,2.700669958
-24.1,2.823975115
-24,2.947280271
-23.9,3.044988494
-23.8,3.142696717
-23.7,3.24040494
-23.6,3.338113163
-23.5,3.435821385
-23.4,3.533529608
-23.3,3.631237831
-23.2,3.728946054
-23.1,3.826654276
-23,3.924362499
-22.9,4.014360161
-22.8,4.104357824
-22.7,4.194355486
-22.6,4.284353148
-22.5,4.37435081
-22.4,4.464348473
-22.3,4.554346135
